,Unnamed: 0,LURN_SAK,INCIDENT_DATE,CATEGORY,STAT,ADDRESS,LONGITUDE,LATITUDE,PART_CATEGORY,timestamp,hour,month,weekday
965,34327,18693780,09/10/2018 06:45:00 PM,LARCENY THEFT,340,"8700 MELROSE AVE, WEST HOLLYWOOD, CA",-118.384,34.08,1,2018-09-10 18:45:00,18,9,0
966,34328,18497336,02/21/2018 07:15:00 PM,BURGLARY,61,"7500 FOUNTAIN AVE, WEST HOLLYWOOD, CA",-118.353,34.094,1,2018-02-21 19:15:00,19,2,2
967,34334,18575639,05/10/2018 06:05:00 PM,VANDALISM,263,"1400 HAVENHURST DR, WEST HOLLYWOOD, CA  90046",-118.367,34.096,2,2018-05-10 18:05:00,18,5,3
968,34476,18507632,03/05/2018 03:15:00 AM,LARCENY THEFT,389,"ROBERTSON BLVD AND SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.385,34.084,1,2018-03-05 03:15:00,3,3,0
969,34477,18508372,02/27/2018 12:25:00 AM,LARCENY THEFT,87,"600 ROBERTSON BLVD, WEST HOLLYWOOD, CA  90069",-118.385,34.083,1,2018-02-27 00:25:00,0,2,1
970,34481,18505559,03/02/2018 02:15:00 AM,LARCENY THEFT,340,"8200 NORTON AVE, WEST HOLLYWOOD, CA  90046",-118.367,34.091,1,2018-03-02 02:15:00,2,3,4
971,34484,18509210,03/06/2018 04:00:00 PM,AGGRAVATED ASSAULT,52,"7300 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.349,34.09,1,2018-03-06 16:00:00,16,3,1
972,34487,18500432,02/24/2018 11:25:00 PM,ROBBERY,45,"1200 HARPER AVE, WEST HOLLYWOOD, CA  90046",-118.368,34.092,1,2018-02-24 23:25:00,23,2,5
973,34527,18491900,02/16/2018 12:00:00 AM,LARCENY THEFT,340,"8400 SUNSET BLVD, WEST HOLLYWOOD, CA  90069",-118.375,34.094,1,2018-02-16 00:00:00,0,2,4
974,34581,18581127,05/16/2018 03:46:00 PM,LARCENY THEFT,383,"7100 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90046",-118.344,34.09,1,2018-05-16 15:46:00,15,5,2
975,34582,18580336,05/14/2018 01:30:00 AM,LARCENY THEFT,384,"100 LA PEER DR, WEST HOLLYWOOD, CA  90069",-118.386,34.076,1,2018-05-14 01:30:00,1,5,0
976,34585,18578573,05/11/2018 06:00:00 AM,LARCENY THEFT,384,"1200 N CLARK ST, WEST HOLLYWOOD, CA  90069",-118.385,34.092,1,2018-05-11 06:00:00,6,5,4
977,34685,18454903,01/12/2018 02:28:54 PM,VANDALISM,261,"1100 POINSETTIA DR, WEST HOLLYWOOD, CA",-118.347,34.091,2,2018-01-12 14:28:54,14,1,4
978,34967,18445960,01/03/2018 01:50:00 AM,LARCENY THEFT,384,"8300 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.372,34.09,1,2018-01-03 01:50:00,1,1,2
979,34980,18513282,03/10/2018 10:25:00 PM,MISDEMEANORS MISCELLANEOUS,399,"700 N SAN VICENTE BLVD, WEST HOLLYWOOD, CA",-118.383,34.084,2,2018-03-10 22:25:00,22,3,5
980,35074,18788024,12/20/2018 10:00:00 PM,NON-AGGRAVATED ASSAULTS,144,"WILLOUGHBY AVE AND ORANGE GROVE AVE, WEST HOLLYWOOD, CA  90046",-118.36,34.087,2,2018-12-20 22:00:00,22,12,3
981,35077,18776815,12/08/2018 04:07:30 PM,LARCENY THEFT,340,"8700 SUNSET BLVD, WEST HOLLYWOOD, CA  90069",-118.381,34.091,1,2018-12-08 16:07:30,16,12,5
982,35132,18516173,03/13/2018 08:52:30 PM,LARCENY THEFT,340,"400 ROBERTSON BLVD, WEST HOLLYWOOD, CA",-118.384,34.079,1,2018-03-13 20:52:30,20,3,1
983,35135,18516167,03/13/2018 10:10:00 PM,LARCENY THEFT,340,"800 N SAN VICENTE BLVD, WEST HOLLYWOOD, CA  90069",-118.384,34.085,1,2018-03-13 22:10:00,22,3,1
984,35231,18652155,07/28/2018 08:00:00 AM,LARCENY THEFT,340,"7500 NORTON AVE, WEST HOLLYWOOD, CA  90069",-118.354,34.091,1,2018-07-28 08:00:00,8,7,5
985,35278,18652225,07/29/2018 08:40:00 AM,NON-AGGRAVATED ASSAULTS,144,"7600 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90046",-118.355,34.09,2,2018-07-29 08:40:00,8,7,6
986,35385,18577993,05/12/2018 10:57:00 PM,AGGRAVATED ASSAULT,54,"8900 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.384,34.085,1,2018-05-12 22:57:00,22,5,5
987,35419,18575873,05/11/2018 06:30:00 PM,GRAND THEFT AUTO,91,"600 N ORLANDO AVE, WEST HOLLYWOOD, CA",-118.373,34.082,1,2018-05-11 18:30:00,18,5,4
988,35551,18511838,02/14/2018 11:50:00 AM,NON-AGGRAVATED ASSAULTS,144,"7200 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.346,34.09,2,2018-02-14 11:50:00,11,2,2
989,35554,18511799,03/09/2018 12:50:00 AM,LARCENY THEFT,340,"8900 LLOYD PL, WEST HOLLYWOOD, CA  90069",-118.387,34.085,1,2018-03-09 00:50:00,0,3,4
990,35555,18511848,03/09/2018 01:45:00 AM,LARCENY THEFT,340,"8200 FOUNTAIN AVE, WEST HOLLYWOOD, CA  90069",-118.369,34.094,1,2018-03-09 01:45:00,1,3,4
991,35556,18511837,02/15/2018 10:00:00 PM,NON-AGGRAVATED ASSAULTS,144,"8200 SUNSET BLVD, WEST HOLLYWOOD, CA",-118.369,34.097,2,2018-02-15 22:00:00,22,2,3
992,35557,18512782,03/10/2018 03:00:00 AM,LARCENY THEFT,340,"1000 ALFRED ST, WEST HOLLYWOOD, CA",-118.375,34.089,1,2018-03-10 03:00:00,3,3,5
993,35734,18633682,07/09/2018 03:37:30 PM,BURGLARY,65,"800 PALM AVE, WEST HOLLYWOOD, CA  90069",-118.382,34.087,1,2018-07-09 15:37:30,15,7,0
994,35743,18492458,01/26/2018 10:37:30 PM,LARCENY THEFT,87,"600 N ROBERTSON BLVD, WEST HOLLYWOOD, CA  90069",-118.385,34.083,1,2018-01-26 22:37:30,22,1,4
995,35745,18526462,03/22/2018 11:30:00 PM,ROBBERY,41,"CURSON AVE AND LEXINGTON AVE, WEST HOLLYWOOD, CA",-118.354,34.092,1,2018-03-22 23:30:00,23,3,3
996,35848,18521492,03/17/2018 05:45:00 AM,LARCENY THEFT,384,"600 FLORES ST, WEST HOLLYWOOD, CA",-118.371,34.082,1,2018-03-17 05:45:00,5,3,5
997,36222,18539454,04/05/2018 07:05:00 PM,NON-AGGRAVATED ASSAULTS,146,"900 N SAN VICENTE BLVD, WEST HOLLYWOOD, CA",-118.385,34.087,2,2018-04-05 19:05:00,19,4,3
998,36230,18576717,05/11/2018 10:00:00 PM,BURGLARY,71,"1000 N GARDENER ST, WEST HOLLYWOOD, CA  90046",-118.353,34.09,1,2018-05-11 22:00:00,22,5,4
999,36275,18541009,04/07/2018 02:30:00 AM,LARCENY THEFT,340,"8300 DE LONGPRE AVE, WEST HOLLYWOOD, CA  90069",-118.37,34.095,1,2018-04-07 02:30:00,2,4,5
1000,36276,18540662,04/07/2018 12:35:00 AM,LARCENY THEFT,81,"8800 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.383,34.085,1,2018-04-07 00:35:00,0,4,5
1001,36277,18540679,04/07/2018 02:22:00 AM,AGGRAVATED ASSAULT,57,"SUNSET BLVD AND ROXBURY DR, WEST HOLLYWOOD, CA",-118.368,34.097,1,2018-04-07 02:22:00,2,4,5
1002,36297,18782057,12/12/2018 04:30:00 AM,BURGLARY,78,"600 SAN VICENTE BLVD, WEST HOLLYWOOD, CA",-118.383,34.081,1,2018-12-12 04:30:00,4,12,2
1003,36439,18653504,07/29/2018 02:00:00 AM,LARCENY THEFT,387,"8800 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.383,34.085,1,2018-07-29 02:00:00,2,7,6
1004,36440,18653506,07/29/2018 02:02:30 AM,LARCENY THEFT,389,"600 N ROBERTSON BLVD, WEST HOLLYWOOD, CA  90069",-118.385,34.083,1,2018-07-29 02:02:30,2,7,6
1005,36486,18590085,05/25/2018 03:10:00 AM,NON-AGGRAVATED ASSAULTS,144,"8900 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.384,34.085,2,2018-05-25 03:10:00,3,5,4
1006,36492,18722258,10/10/2018 06:30:00 AM,AGGRAVATED ASSAULT,53,"7900 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90046",-118.361,34.09,1,2018-10-10 06:30:00,6,10,2
1007,36605,18511479,03/08/2018 05:30:00 PM,AGGRAVATED ASSAULT,53,"1000 N VISTA ST, WEST HOLLYWOOD, CA  90046",-118.352,34.089,1,2018-03-08 17:30:00,17,3,3
1008,36608,18513635,03/11/2018 01:45:00 PM,GRAND THEFT AUTO,91,"7100 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.344,34.09,1,2018-03-11 13:45:00,13,3,6
1009,36615,18684780,08/31/2018 06:30:00 PM,LARCENY THEFT,83,"8551A MELROSE AVE, WEST HOLLYWOOD, CA  90069",-118.378,34.082,1,2018-08-31 18:30:00,18,8,4
1010,36636,18720523,10/08/2018 03:40:00 PM,AGGRAVATED ASSAULT,53,"600 N SAN VICENTE BLVD, WEST HOLLYWOOD, CA",-118.383,34.082,1,2018-10-08 15:40:00,15,10,0
1011,36730,18597772,05/12/2018 02:00:00 AM,BURGLARY,72,"900 GARDNER ST, WEST HOLLYWOOD, CA  90046",-118.353,34.087,1,2018-05-12 02:00:00,2,5,5
1012,36800,18600147,06/03/2018 10:15:00 PM,LARCENY THEFT,387,"8800 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.383,34.085,1,2018-06-03 22:15:00,22,6,6
1013,36882,18653052,07/30/2018 12:45:00 AM,LARCENY THEFT,385,"300 N SAN VICENTE BLVD, WEST HOLLYWOOD, CA  90069",-118.379,34.077,1,2018-07-30 00:45:00,0,7,0
1014,36950,18790882,12/24/2018 04:35:00 PM,LARCENY THEFT,87,"8600 SUNSET BLVD, WEST HOLLYWOOD, CA  90069",-118.379,34.092,1,2018-12-24 16:35:00,16,12,0
1015,36955,18783832,12/15/2018 12:15:00 AM,LARCENY THEFT,81,"600 N ROBERTSON BLVD, WEST HOLLYWOOD, CA  90069",-118.385,34.083,1,2018-12-15 00:15:00,0,12,5
1016,37338,18595381,05/30/2018 05:20:00 PM,NON-AGGRAVATED ASSAULTS,146,"1000 SIERRA BONITA AVE, WEST HOLLYWOOD, CA  90046",-118.354,34.089,2,2018-05-30 17:20:00,17,5,2
1017,37339,18535578,04/02/2018 02:45:00 AM,VANDALISM,263,"600 DOHENY DR, WEST HOLLYWOOD, CA",-118.389,34.081,2,2018-04-02 02:45:00,2,4,0
1018,37491,18492489,02/09/2018 04:00:00 PM,LARCENY THEFT,87,"9000 BEVERLY BLVD, WEST HOLLYWOOD, CA  90069",-118.389,34.077,1,2018-02-09 16:00:00,16,2,4
1019,37631,18510275,03/07/2018 07:00:00 PM,GRAND THEFT AUTO,91,"1100 LARRABEE ST, WEST HOLLYWOOD, CA  90069",-118.384,34.091,1,2018-03-07 19:00:00,19,3,2
1020,37644,18509149,03/03/2018 04:45:00 PM,LARCENY THEFT,84,"9000 MELROSE AVE, WEST HOLLYWOOD, CA",-118.387,34.08,1,2018-03-03 16:45:00,16,3,5
1021,37651,18497131,01/24/2018 01:30:00 AM,LARCENY THEFT,387,"8200 W SUNSET BLVD, WEST HOLLYWOOD, CA  90046",-118.369,34.096,1,2018-01-24 01:30:00,1,1,2
1022,37683,18516159,03/13/2018 09:07:30 PM,LARCENY THEFT,340,"800 N SAN VICENTE BLVD, WEST HOLLYWOOD, CA  90069",-118.384,34.085,1,2018-03-13 21:07:30,21,3,1
1023,37691,18515946,03/13/2018 03:26:00 PM,LARCENY THEFT,340,"ROSEWOOD AVE AND ROBERTSON BLVD, WEST HOLLYWOOD, CA  90048",-118.383,34.077,1,2018-03-13 15:26:00,15,3,1
1024,37737,18563094,04/27/2018 02:00:00 PM,LARCENY THEFT,84,"300 ROBERTSON BLVD, WEST HOLLYWOOD, CA",-118.383,34.078,1,2018-04-27 14:00:00,14,4,4
1025,37750,18592167,05/27/2018 11:45:00 AM,LARCENY THEFT,340,"7800 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90046",-118.361,34.09,1,2018-05-27 11:45:00,11,5,6
1026,37751,18592637,05/28/2018 12:45:00 AM,LARCENY THEFT,340,"600 ORLANDO AVE, WEST HOLLYWOOD, CA",-118.373,34.082,1,2018-05-28 00:45:00,0,5,0
1027,37753,18613236,06/17/2018 04:00:00 AM,LARCENY THEFT,387,"1200 POINSETTIA PL, WEST HOLLYWOOD, CA  90069",-118.347,34.092,1,2018-06-17 04:00:00,4,6,6
1028,37772,18505272,03/01/2018 11:30:00 PM,NON-AGGRAVATED ASSAULTS,146,"8900 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.385,34.084,2,2018-03-01 23:30:00,23,3,3
1029,37834,18521647,03/18/2018 01:35:00 AM,NON-AGGRAVATED ASSAULTS,144,"8200 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.367,34.091,2,2018-03-18 01:35:00,1,3,6
1030,37839,18523208,03/20/2018 02:30:00 AM,VANDALISM,263,"1200 VISTA ST, WEST HOLLYWOOD, CA  90046",-118.351,34.092,2,2018-03-20 02:30:00,2,3,1
1031,37862,18523765,03/19/2018 10:00:00 PM,VANDALISM,263,"1300 LAUREL AVE, WEST HOLLYWOOD, CA",-118.364,34.095,2,2018-03-19 22:00:00,22,3,0
1032,37865,18524095,03/20/2018 06:45:00 PM,LARCENY THEFT,387,"7100 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90038",-118.344,34.09,1,2018-03-20 18:45:00,18,3,1
1033,38099,18545526,04/12/2018 02:00:00 AM,LARCENY THEFT,340,"900 HAVENHURST DR, WEST HOLLYWOOD, CA  90046",-118.366,34.087,1,2018-04-12 02:00:00,2,4,3
1034,38236,18791154,12/25/2018 02:45:00 AM,LARCENY THEFT,340,"500 WESTMOUNT, WEST HOLLYWOOD, CA",-118.378,34.081,1,2018-12-25 02:45:00,2,12,1
1035,38249,18789051,12/22/2018 01:30:00 AM,NON-AGGRAVATED ASSAULTS,144,"600 N ROBERTSON BLVD, WEST HOLLYWOOD, CA  90069",-118.385,34.08,2,2018-12-22 01:30:00,1,12,5
1036,38254,18779952,12/12/2018 10:14:00 AM,VANDALISM,263,"8500 MELROSE AVE, WEST HOLLYWOOD, CA",-118.377,34.081,2,2018-12-12 10:14:00,10,12,2
1037,38403,18790120,12/10/2018 08:07:30 PM,LARCENY THEFT,389,"8200 NORTON AVE, WEST HOLLYWOOD, CA",-118.368,34.092,1,2018-12-10 20:07:30,20,12,0
1038,38405,18788629,12/21/2018 11:15:00 AM,LARCENY THEFT,340,"7700 NORTON AVE, WEST HOLLYWOOD, CA",-118.357,34.091,1,2018-12-21 11:15:00,11,12,4
1039,38407,18788501,12/06/2018 09:30:00 PM,DISORDERLY CONDUCT,217,"1000 VISTA ST, WEST HOLLYWOOD, CA",-118.351,34.089,2,2018-12-06 21:30:00,21,12,3
1040,38413,18792944,12/25/2018 07:15:00 PM,BURGLARY,67,"1100 N GENESEE AVE, WEST HOLLYWOOD, CA",-118.358,34.091,1,2018-12-25 19:15:00,19,12,1
1041,38414,18791660,12/26/2018 09:33:19 AM,VANDALISM,263,"8700 MELROSE AVE, WEST HOLLYWOOD, CA",-118.384,34.081,2,2018-12-26 09:33:19,9,12,2
1042,38420,18788714,12/20/2018 09:00:00 PM,LARCENY THEFT,340,"8400 SUNSET BLVD, WEST HOLLYWOOD, CA",-118.375,34.094,1,2018-12-20 21:00:00,21,12,3
1043,38430,18790818,12/24/2018 04:20:00 PM,LARCENY THEFT,386,"7300 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.351,34.092,1,2018-12-24 16:20:00,16,12,0
1044,38441,18785014,12/17/2018 05:00:00 PM,LARCENY THEFT,340,"600 WESTMOUNT DR, WEST HOLLYWOOD, CA  90069",-118.378,34.082,1,2018-12-17 17:00:00,17,12,0
1045,38449,18725897,10/13/2018 11:25:00 PM,MISDEMEANORS MISCELLANEOUS,399,"1000 OGDEN DR, WEST HOLLYWOOD, CA  90046",-118.359,34.089,2,2018-10-13 23:25:00,23,10,5
1046,38480,18744009,10/30/2018 09:00:00 PM,LARCENY THEFT,384,"1100 HACIENDA PL, WEST HOLLYWOOD, CA",-118.374,34.092,1,2018-10-30 21:00:00,21,10,1
1047,38530,18622532,06/26/2018 10:31:00 PM,LARCENY THEFT,383,"1100 LA BREA AVE, WEST HOLLYWOOD, CA",-118.343,34.091,1,2018-06-26 22:31:00,22,6,1
1048,38565,18536263,03/29/2018 05:00:00 PM,DISORDERLY CONDUCT,217,"8700 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.381,34.086,2,2018-03-29 17:00:00,17,3,3
1049,38580,18543559,11/29/2017 09:00:00 AM,MISDEMEANORS MISCELLANEOUS,529,"9000 SUNSET BLVD, WEST HOLLYWOOD, CA  90069",-118.387,34.09,2,2017-11-29 09:00:00,9,11,2
1050,38654,18794725,12/29/2018 10:10:00 PM,LARCENY THEFT,340,"8500 MELROSE BLVD, WEST HOLLYWOOD, CA",-118.377,34.081,1,2018-12-29 22:10:00,22,12,5
1051,38795,18576263,05/11/2018 01:42:30 AM,GRAND THEFT AUTO,91,"1100 FORMOSA AVE, WEST HOLLYWOOD, CA",-118.345,34.092,1,2018-05-11 01:42:30,1,5,4
1052,38980,18639399,07/14/2018 12:52:30 AM,LARCENY THEFT,81,"600 N ROBERTSON BLVD, WEST HOLLYWOOD, CA  90069",-118.385,34.083,1,2018-07-14 00:52:30,0,7,5
1053,39017,18579046,05/14/2018 01:00:00 AM,LARCENY THEFT,389,"900 SPAULDING AVE, WEST HOLLYWOOD, CA",-118.357,34.087,1,2018-05-14 01:00:00,1,5,0
1054,39021,18583579,05/18/2018 07:27:00 PM,ROBBERY,32,"8900 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.386,34.083,1,2018-05-18 19:27:00,19,5,4
1055,39041,18794279,12/28/2018 11:15:00 PM,LARCENY THEFT,340,"500 ORLANDO AVE, WEST HOLLYWOOD, CA",-118.373,34.08,1,2018-12-28 23:15:00,23,12,4
1056,39075,18787646,12/20/2018 02:15:00 PM,MISDEMEANORS MISCELLANEOUS,391,"900 HANCOCK DR, WEST HOLLYWOOD, CA",-118.381,34.087,2,2018-12-20 14:15:00,14,12,3
1057,39132,18665204,08/12/2018 01:15:00 AM,LARCENY THEFT,340,"8900 MELROSE AVE, WEST HOLLYWOOD, CA  90069",-118.387,34.08,1,2018-08-12 01:15:00,1,8,6
1058,39134,18665206,08/12/2018 01:30:00 AM,LARCENY THEFT,340,"8900 MELROSE AVE, WEST HOLLYWOOD, CA  90069",-118.387,34.08,1,2018-08-12 01:30:00,1,8,6
1059,39135,18664319,08/10/2018 09:37:30 PM,LARCENY THEFT,340,"8500 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.376,34.089,1,2018-08-10 21:37:30,21,8,4
1060,39211,18605089,06/09/2018 09:17:00 AM,LARCENY THEFT,383,"7100 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90046",-118.344,34.09,1,2018-06-09 09:17:00,9,6,5
1061,39214,18531573,03/28/2018 02:53:06 PM,ROBBERY,42,"8300 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.371,34.09,1,2018-03-28 14:53:06,14,3,2
1062,39216,18557095,04/22/2018 07:01:00 PM,DRUNK / ALCOHOL / DRUGS,201,"SUNSET BLVD AND SAN VICENTE BLVD, WEST HOLLYWOOD, CA",-118.385,34.09,2,2018-04-22 19:01:00,19,4,6
1063,39226,18552399,04/17/2018 11:48:00 PM,NARCOTICS,189,"SANTA MONICA BLVD AND LARRABEE ST, WEST HOLLYWOOD, CA",-118.383,34.085,2,2018-04-17 23:48:00,23,4,1
1064,39234,18584990,05/18/2018 02:00:00 AM,LARCENY THEFT,87,"900 PALM AVE, WEST HOLLYWOOD, CA  90069",-118.382,34.087,1,2018-05-18 02:00:00,2,5,4
1065,39400,18651324,07/27/2018 11:15:00 PM,LARCENY THEFT,340,"RANGLEY AVE AND ROBERTSON BLVD, WEST HOLLYWOOD, CA  90069",-118.385,34.08,1,2018-07-27 23:15:00,23,7,4
1066,39402,18651451,07/28/2018 01:37:30 AM,LARCENY THEFT,340,"1000 N SPAULDING AVE, WEST HOLLYWOOD, CA",-118.357,34.09,1,2018-07-28 01:37:30,1,7,5
1067,39404,18651273,07/27/2018 07:35:00 PM,LARCENY THEFT,340,"500 ALFRED ST, WEST HOLLYWOOD, CA  90048",-118.375,34.08,1,2018-07-27 19:35:00,19,7,4
1068,39405,18651260,07/27/2018 09:51:00 PM,LARCENY THEFT,340,"ORANGE GROVE AVE AND SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.36,34.09,1,2018-07-27 21:51:00,21,7,4
1069,39406,18652293,07/29/2018 04:45:00 AM,VANDALISM,263,"100 SWALL DR, WEST HOLLYWOOD, CA",-118.386,34.076,2,2018-07-29 04:45:00,4,7,6
1070,39494,18703599,09/18/2018 07:05:30 PM,BURGLARY,69,"1200 SUNSET PLAZA DR, LOS ANGELES, CA",-118.381,34.093,1,2018-09-18 19:05:30,19,9,1
1071,39583,18548645,04/13/2018 04:30:00 AM,LARCENY THEFT,389,"9000 ELEVADO AVE, WEST HOLLYWOOD, CA  90069",-118.387,34.085,1,2018-04-13 04:30:00,4,4,4
1072,39687,18794041,12/28/2018 09:45:00 PM,VANDALISM,261,"1100 OGDEN DR, WEST HOLLYWOOD, CA",-118.359,34.092,2,2018-12-28 21:45:00,21,12,4
1073,39700,18647108,07/23/2018 09:41:00 PM,MISDEMEANORS MISCELLANEOUS,391,"900 PALM AVE, WEST HOLLYWOOD, CA",-118.382,34.089,2,2018-07-23 21:41:00,21,7,0
1074,39704,18652688,07/30/2018 02:10:00 AM,DRUNK / ALCOHOL / DRUGS,201,"SANTA MONICA BLVD AND WESTBOURNE DR, WEST HOLLYWOOD, CA",-118.38,34.087,2,2018-07-30 02:10:00,2,7,0
1075,39706,18653037,07/30/2018 11:09:00 AM,WEAPON LAWS,151,"1000 N CRESECENT HEIGHTS BLVD, WEST HOLLYWOOD, CA  90046",-118.366,34.089,2,2018-07-30 11:09:00,11,7,0
1076,39717,18749173,11/07/2018 02:07:30 AM,LARCENY THEFT,84,"1200 N CURSON AVE, WEST HOLLYWOOD, CA  90046",-118.355,34.093,1,2018-11-07 02:07:30,2,11,2
1077,39720,18442914,01/01/2018 09:15:00 PM,LARCENY THEFT,340,"1000 LA BREA AVE, WEST HOLLYWOOD, CA  90038",-118.343,34.089,1,2018-01-01 21:15:00,21,1,0
1078,39752,18714041,10/02/2018 03:21:00 AM,BURGLARY,71,"8800 MELROSE AVE, WEST HOLLYWOOD, CA  90069",-118.385,34.08,1,2018-10-02 03:21:00,3,10,1
1079,39765,18585800,05/20/2018 09:45:00 PM,GRAND THEFT AUTO,91,"900 ORANGE GROVE AVE, WEST HOLLYWOOD, CA",-118.36,34.087,1,2018-05-20 21:45:00,21,5,6
1080,39820,18500785,02/14/2018 05:30:00 PM,MISDEMEANORS MISCELLANEOUS,399,"1100 ALTA LOMA DR, WEST HOLLYWOOD, CA  90069",-118.377,34.091,2,2018-02-14 17:30:00,17,2,2
1081,39827,18577488,05/13/2018 12:20:00 AM,NON-AGGRAVATED ASSAULTS,146,"HAVENHURST DR AND SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.367,34.09,2,2018-05-13 00:20:00,0,5,6
1082,39838,18570066,05/05/2018 01:00:00 PM,LARCENY THEFT,383,"7100 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90046",-118.344,34.09,1,2018-05-05 13:00:00,13,5,5
1083,39841,18565521,05/01/2018 08:30:00 AM,MISDEMEANORS MISCELLANEOUS,391,"900 STANLEY AVE, WEST HOLLYWOOD, CA  90046",-118.356,34.088,2,2018-05-01 08:30:00,8,5,1
1084,39872,18789727,12/22/2018 10:45:00 PM,NON-AGGRAVATED ASSAULTS,144,"LA CIENEGA BLVD AND MELROSE AVE, WEST HOLLYWOOD, CA",-118.376,34.081,2,2018-12-22 22:45:00,22,12,5
1085,39874,18780548,12/12/2018 08:45:00 PM,VANDALISM,263,"7700 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.358,34.09,2,2018-12-12 20:45:00,20,12,2
1086,39892,18779973,12/07/2018 01:00:00 AM,LARCENY THEFT,384,"8700 RANGELY AVE, WEST HOLLYWOOD, CA  90048",-118.383,34.08,1,2018-12-07 01:00:00,1,12,4
1087,39895,18774282,12/05/2018 06:59:00 PM,LARCENY THEFT,383,"7100 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.344,34.09,1,2018-12-05 18:59:00,18,12,2
1088,39900,18726599,10/14/2018 10:30:00 PM,AGGRAVATED ASSAULT,53,"8800 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.383,34.085,1,2018-10-14 22:30:00,22,10,6
1089,39903,18654690,07/31/2018 11:35:00 PM,LARCENY THEFT,383,"7100 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.344,34.09,1,2018-07-31 23:35:00,23,7,1
1090,39905,18653368,07/30/2018 05:30:00 PM,NON-AGGRAVATED ASSAULTS,144,"SANTA MONICA BLVD AND FAIRFAX AVE, WEST HOLLYWOOD, CA  90046",-118.361,34.09,2,2018-07-30 17:30:00,17,7,0
1091,39908,18655504,08/01/2018 05:24:00 PM,LARCENY THEFT,383,"7100 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90046",-118.344,34.09,1,2018-08-01 17:24:00,17,8,2
1092,39915,18665836,08/13/2018 12:25:00 AM,NON-AGGRAVATED ASSAULTS,144,"8800 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",-118.383,34.085,2,2018-08-13 00:25:00,0,8,0
1093,39978,18674377,08/21/2018 05:35:00 PM,VANDALISM,263,"8900 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069",-118.384,34.084,2,2018-08-21 17:35:00,17,8,1
1094,39981,18543070,02/03/2018 11:59:30 AM,ROBBERY,35,"1000 N VISTA ST, WEST HOLLYWOOD, CA",-118.351,34.09,1,2018-02-03 11:59:30,11,2,5
1095,39984,18692566,09/08/2018 02:15:00 PM,LARCENY THEFT,340,"8900 RANGELY AVE, WEST HOLLYWOOD, CA",-118.386,34.08,1,2018-09-08 14:15:00,14,9,5
1096,39987,18692474,09/08/2018 01:15:00 AM,LARCENY THEFT,340,"8900 RANGELY AVE, WEST HOLLYWOOD, CA  90048",-118.386,34.08,1,2018-09-08 01:15:00,1,9,5
1097,39991,18688155,09/04/2018 08:57:30 PM,LARCENY THEFT,340,"500 NORWICH DR, WEST HOLLYWOOD, CA",-118.381,34.08,1,2018-09-04 20:57:30,20,9,1
1098,40114,18748382,11/06/2018 07:45:00 PM,LARCENY THEFT,340,"1200 N CURSON AVE, WEST HOLLYWOOD, CA  90046",-118.355,34.093,1,2018-11-06 19:45:00,19,11,1
1099,40288,18568499,03/10/2018 06:00:00 AM,LARCENY THEFT,84,"1200 N SWEETZER AVE, WEST HOLLYWOOD, CA",-118.37,34.092,1,2018-03-10 06:00:00,6,3,5
